datetime,openPrice,closePrice,highPrice,lowPrice
201803131724,985951,985430,987181,985411
201803131725,985430,987034,987346,985403
201803131726,987023,985697,987130,985480
201803131727,985697,983721,985697,983721
201803131728,984420,983161,984420,981092
201803131729,983165,983961,984275,983165
201803131730,983961,981573,983961,981573
201803131731,981573,984245,984252,981573
201803131732,984245,983700,984263,982948
201803131733,983826,984584,985034,983776
201803131734,984584,984700,984866,984062
201803131735,984694,985484,985741,984694
201803131736,985484,986658,986981,985482
201803131737,986658,984851,986658,983913
201803131738,985065,985383,985561,984223
201803131739,985385,984790,985444,984785
201803131740,984785,982971,985387,982971
201803131741,983067,985253,985253,983067
201803131742,985253,985031,985315,984390
201803131743,984653,984723,985150,984566
201803131744,984723,986672,986672,984278
201803131745,986672,985925,987668,985800
201803131746,985922,986315,986320,985688
201803131747,986311,986262,986322,985999
201803131748,986267,985994,986402,985994
201803131749,985994,985489,985994,985368
201803131750,985572,986419,987003,985572
201803131751,986419,989684,989712,986417
201803131752,989684,988061,989915,987887
201803131753,988008,988634,988756,987895
201803131754,988594,990392,990392,988586
201803131755,990399,988190,993002,988190
201803131756,988190,987621,988190,985502
201803131757,987621,983762,987679,983485
201803131758,983764,976601,983764,976601
201803131759,976601,977368,979640,976519
201803131800,977840,979654,979656,976150
201803131801,980041,977640,980994,977219
201803131802,977640,978056,979697,977280
201803131803,978056,978932,979352,977379
201803131804,978927,979673,981271,978927
201803131805,979673,979331,980153,978278
201803131806,978890,977904,979772,977904
201803131807,977866,978619,978619,976791
201803131808,978619,979909,979909,978282
201803131809,979910,979859,979910,979379
201803131810,979859,980242,980402,979789
201803131811,980242,979671,981106,979664
201803131812,979671,980527,980527,979200
201803131813,980527,980074,980859,980074
201803131814,980074,977559,980560,977409
201803131815,977559,974188,977674,973523
201803131816,974135,976367,976544,973630
201803131817,976367,976768,976772,976166
201803131818,976768,978421,978421,976634
201803131819,978421,978945,979661,977927
201803131820,978945,979288,979856,977856
201803131821,979288,978936,979867,977577
201803131822,978891,978602,978941,977747
201803131823,978602,979889,979889,978602
201803131824,979889,981231,982474,979889
201803131825,981231,981719,982472,980764
201803131826,981674,982384,982404,980777
201803131827,982422,981023,982422,980184
201803131828,981023,980593,981478,980593
201803131829,980598,979003,980598,977750
201803131830,979002,979111,979437,978926
201803131831,979111,981613,982018,979035
201803131832,981614,979484,981621,979165
201803131833,979484,979718,979874,978959
201803131834,979718,980979,981387,979540
201803131835,981132,981324,982820,981132
201803131836,981278,981968,982226,981263
201803131837,981972,980502,982258,980502
201803131838,980502,977530,980502,977530
201803131839,977530,979097,979160,977429
201803131840,979097,977618,979509,977617
201803131841,977618,978105,980003,977618
201803131842,978105,979279,979456,978105
201803131843,979279,979193,979279,978611
201803131844,979108,979393,979684,978866
201803131845,979507,978931,979799,978897
201803131846,978931,978799,979326,978799
201803131847,978799,977878,978799,976700
201803131848,977871,977689,977885,977444
201803131849,977673,978624,979013,977608
201803131850,978624,980240,980242,978502
201803131851,980240,979223,980638,978939
201803131852,979221,980131,980270,979183
201803131853,980131,982310,982310,980131
201803131854,982310,984184,984970,982310
201803131855,984184,985539,985539,982828
201803131856,985544,984437,986203,984313
201803131857,984429,984849,985534,984399
201803131858,984908,983972,984908,983054
201803131859,983972,982524,984376,982524
201803131900,982523,983967,983967,982301
201803131901,982785,983680,984072,982785
201803131902,983680,984230,984697,983680
201803131903,984230,984677,984736,984214
201803131904,984677,982391,984682,982384
201803131905,982391,982522,983385,982333
201803131906,982336,981671,982336,981671
201803131907,981688,980950,982228,980704
201803131908,980950,981044,982145,980660
201803131909,981366,980652,981366,980652
201803131910,980652,980330,981277,980250
201803131911,980330,980041,980954,979474
201803131912,980049,982434,982907,980049
201803131913,982434,983795,984499,982434
201803131914,983795,983383,983872,982673
201803131915,983383,981983,983698,981689
201803131916,981983,982521,982521,980911
201803131917,982521,983470,983470,982480
201803131918,983470,984467,984930,983468
201803131919,984467,985359,985359,984209
201803131920,985361,988411,990017,985361
201803131921,988423,986369,988423,985901
201803131922,986369,984588,986369,984588
201803131923,984170,984597,984772,983576
201803131924,984597,983365,984711,983087
201803131925,983222,982171,983308,982171
201803131926,982171,983007,984115,981875
201803131927,982978,981864,982979,981372
201803131928,981864,982679,982877,981854
201803131929,982679,983833,984784,982440
201803131930,983838,983324,983838,982855
201803131931,983324,982977,984442,982977
201803131932,982974,978999,982974,978995
201803131933,979074,972411,979074,972411
201803131934,972411,973942,974213,971154
201803131935,973866,970353,974147,970353
201803131936,970353,972506,972506,967273
201803131937,972506,973805,973805,970607
201803131938,973675,974221,974221,972381
201803131939,974221,972151,975084,971800
201803131940,971800,972801,973995,971449
201803131941,972469,973326,973638,972002
201803131942,973326,970970,973727,970757
201803131943,970970,971530,971530,968583
201803131944,971472,971526,971741,970999
201803131945,971526,973348,973348,971526
201803131946,973348,972664,973823,972098
201803131947,972389,969377,972664,968833
201803131948,969393,973349,973513,969304
201803131949,973349,972069,975283,971650
201803131950,972069,972848,973888,972047
201803131951,972848,972956,973582,972542
201803131952,972978,973045,973688,972935
201803131953,973045,974039,974242,972937
201803131954,974039,974654,975071,973382
201803131955,974653,970828,974653,970592
201803131956,970808,972341,972341,969768
201803131957,972341,971800,973475,971800
201803131958,971800,974810,974810,971800
201803131959,974940,973571,975272,972346
201803132000,973549,972696,974164,972346
201803132001,972830,973174,973177,972788
201803132002,973154,972590,973358,972160
201803132003,972590,972968,972973,972550
201803132004,972966,973333,973712,972963
201803132005,973331,975924,975924,973185
201803132006,975924,977649,977653,975924
201803132007,977649,975459,977940,974829
201803132008,975439,974753,976454,974753
201803132009,974753,974895,975253,974534
201803132010,974890,974303,974890,973458
201803132011,974293,972879,974429,972464
201803132012,972901,973957,973963,972901
201803132013,973956,976136,976227,973955
201803132014,976136,975988,976664,975340
201803132015,976033,974127,976039,973761
201803132016,974127,974375,974659,973908
201803132017,974375,975563,976047,974375
201803132018,975563,975620,975900,975274
201803132019,975622,974318,975735,974318
201803132020,974324,971087,974360,971012
201803132021,971087,972400,972400,970671
201803132022,972426,974007,974024,972041
201803132023,974035,975184,975539,973795
201803132024,975184,978382,978521,974574
201803132025,978352,976945,978395,976190
201803132026,977288,977084,977288,976533
201803132027,977068,977053,977568,976240
201803132028,976933,973455,976962,973450
201803132029,973455,975032,975544,973455
201803132030,975033,975035,975723,975033
201803132031,975035,975145,975145,974383
201803132032,975150,975823,975823,974574
201803132033,975821,975752,976017,975601
201803132034,975749,974953,975749,974953
201803132035,974953,972464,974953,972344
201803132036,972466,973589,973679,971855
201803132037,973589,974057,974275,973566
201803132038,974057,978953,978953,973773
201803132039,979493,985908,986613,978694
201803132040,986608,987580,988274,986005
201803132041,987325,986373,987619,985966
201803132042,986378,986439,986439,984888
201803132043,986502,987898,987995,986502
201803132044,987750,983039,987750,982980
201803132045,983034,981005,984229,980966
201803132046,980892,981766,982799,980868
201803132047,981615,978253,981761,976294
201803132048,978378,976505,978865,976056
201803132049,976514,977822,978598,976514
201803132050,977887,979748,979748,976573
201803132051,980052,977941,980748,977886
201803132052,977941,978247,978247,976729
201803132053,978247,977414,979555,977399
201803132054,977551,974718,977588,974715
201803132055,974713,972959,974757,972793
201803132056,973111,973309,974888,973021
201803132057,973309,973051,974295,972127
201803132058,973051,972745,973051,969679
201803132059,972580,975019,975475,972580
201803132100,975019,972725,975133,972372
201803132101,972725,976590,976590,972661
201803132102,976590,975952,976881,975737
201803132103,975957,975365,976943,975365
201803132104,975387,977399,977961,975387
201803132105,977399,975234,977982,975220
201803132106,975433,976386,976386,975312
201803132107,976386,976898,977142,976214
201803132108,976896,976288,977145,976207
201803132109,976288,977369,977928,976183
201803132110,977369,976449,977379,976449
201803132111,976449,978180,978381,976449
201803132112,978180,976543,978233,976505
201803132113,976543,976028,976825,976028
201803132114,976073,975092,976073,974640
201803132115,975096,977255,977332,975088
201803132116,977255,978040,978045,977213
201803132117,977876,977600,978008,977598
201803132118,977600,978300,978300,977600
201803132119,978300,981794,981839,978300
201803132120,981694,980386,981694,979672
201803132121,980386,981034,981394,980268
201803132122,981034,979137,981034,978596
201803132123,979085,978268,979085,978174
201803132124,978446,977801,978748,977788
201803132125,977741,977513,978687,977513
201803132126,977513,975957,978269,975957
201803132127,975957,976692,977386,975957
201803132128,976692,976805,977041,975488
201803132129,976807,977038,977308,976469
201803132130,977038,977054,977078,976622
201803132131,977054,978201,979525,977053
201803132132,978204,978331,978331,977126
201803132133,978354,978998,978998,978354
201803132134,978998,979356,979388,978571
201803132135,979356,979171,980974,979171
201803132136,979171,978838,979392,978518
201803132137,978838,979240,979567,978838
201803132138,979240,979287,980200,979240
201803132139,979279,978930,979287,978925
201803132140,979097,980373,980453,979079
201803132141,980373,980259,980412,979583
201803132142,979962,978987,979962,978687
201803132143,978987,978437,978987,978259
201803132144,978437,978420,978547,978117
201803132145,978420,978983,978983,978418
201803132146,979465,980529,980631,979196
201803132147,980524,978501,980737,978364
201803132148,978496,977910,978496,977026
201803132149,977915,977578,977980,976903
201803132150,977578,976964,977918,976839
201803132151,976964,977823,977874,976964
201803132152,977824,977666,978039,977171
201803132153,977666,978101,978101,977666
201803132154,978101,977882,978769,977882
201803132155,978211,979131,979134,977634
201803132156,979428,978792,979603,978500
201803132157,978784,978632,979087,978358
201803132158,978632,979576,979576,978488
201803132159,979526,979790,979842,978899
201803132200,979805,985141,985141,979798
201803132201,983889,982550,985131,982546
201803132202,982510,981266,982510,981199
201803132203,980559,981477,981477,980552
201803132204,981477,981834,981834,980774
201803132205,981534,979409,981722,979287
201803132206,979293,980552,980553,977335
201803132207,980490,980198,981885,980182
201803132208,980199,981396,981436,980038
201803132209,981396,979346,981432,979004
201803132210,979346,980248,980248,979346
201803132211,980248,977745,980248,977745
201803132212,977745,978407,979440,977745
201803132213,978407,979747,979777,978223
201803132214,980000,979522,980216,979502
201803132215,979522,979057,979797,978697
201803132216,979057,981194,981194,979057
201803132217,981194,981200,982168,981178
201803132218,981200,980193,981430,979325
201803132219,980193,980636,981240,980192
201803132220,980630,980935,981305,980161
201803132221,980935,981292,981363,980889
201803132222,981292,979660,981294,979512
201803132223,979660,980391,980552,979288
201803132224,980418,980174,980683,979981
201803132225,980101,980151,980286,979839
201803132226,980151,981380,981380,980117
201803132227,981380,986798,986918,981380
201803132228,986498,988402,988402,985319
201803132229,988402,990370,991623,988402
201803132230,990370,987576,990370,987576
201803132231,987713,987223,989571,987150
201803132232,987223,988321,988367,986724
201803132233,988321,986990,988321,986206
201803132234,986915,985887,987034,985826
201803132235,985754,985903,986728,984061
201803132236,985903,985840,986325,985672
201803132237,985840,985083,986103,985055
201803132238,985105,983950,985258,983822
201803132239,983950,983402,983950,982750
201803132240,983405,985289,985407,983272
201803132241,985289,984049,985290,984043
201803132242,984053,981772,984147,981760
201803132243,981772,982658,982671,981600
201803132244,982658,983400,984370,982615
201803132245,983165,983919,984095,983008
201803132246,983802,985496,985702,983762
201803132247,985450,986144,986144,984649
201803132248,986144,984891,986144,984583
201803132249,984793,985059,985059,982974
201803132250,985059,984910,985382,983847
201803132251,984909,984403,985563,984181
201803132252,984403,982441,984703,981960
201803132253,982441,982502,983128,982380
201803132254,982502,984864,984909,982497
201803132255,984864,983266,984864,983204
201803132256,983266,983739,983739,983263
201803132257,983739,985028,985028,983739
201803132258,984870,984818,985368,984620
201803132259,984818,984066,984942,983298
201803132300,984061,985490,985490,983752
201803132301,985980,985043,986841,984924
201803132302,984945,984041,985060,984041
201803132303,984041,984128,984197,983410
201803132304,984128,985005,986082,984128
201803132305,985005,984637,985569,984384
201803132306,984645,985739,985748,984640
201803132307,985738,986720,986842,985735
201803132308,986721,986903,987349,985053
201803132309,986903,985386,986965,985114
201803132310,985400,987293,987872,985400
201803132311,987263,986384,987263,986317
201803132312,986377,986202,986497,984976
201803132313,985992,985698,986610,985631
201803132314,985698,985614,985958,985499
201803132315,985614,986124,986283,985522
201803132316,986109,984778,986205,984778
201803132317,984778,984173,984778,983834
201803132318,984023,983930,984307,983744
201803132319,983930,985091,985739,983650
201803132320,985091,985425,985914,985091
201803132321,985425,984478,985428,984137
201803132322,984257,983830,984470,983765
201803132323,983830,982785,983830,982129
201803132324,982693,983433,984306,982521
201803132325,983433,985106,985106,983381
201803132326,985064,984381,985303,984360
201803132327,984366,984960,984960,984366
201803132328,984960,984720,985255,984228
201803132329,984720,985439,985960,984564
201803132330,985345,987085,987286,985253
201803132331,987500,986698,987500,985657
201803132332,986698,986319,987110,986107
201803132333,986319,986297,986625,985705
201803132334,986297,986641,986661,986255
201803132335,986641,987744,987837,986540
201803132336,987744,987653,988648,987160
201803132337,987653,987132,987813,987132
201803132338,987132,986623,987132,986440
201803132339,986623,984391,986643,984391
201803132340,984391,985133,985650,984345
201803132341,984885,985653,986252,984830
201803132342,985619,985241,985619,985102
201803132343,985234,985116,986029,985015
201803132344,985116,985361,985792,985018
201803132345,985358,985711,986243,985165
201803132346,985681,982404,985681,982404
201803132347,982707,982882,983555,982485
201803132348,982884,982488,983055,982488
201803132349,982488,981046,982488,980260
201803132350,981046,982471,983555,981046
201803132351,982441,983406,983406,982441
201803132352,983448,983661,984043,983093
201803132353,983661,981972,983661,981349
201803132354,982137,981641,982265,981619
201803132355,981641,983792,983895,981179
201803132356,983792,982610,983792,982610
201803132357,982610,982865,982875,982159
201803132358,982865,982481,983148,982418
201803132359,982481,982173,982779,981987
201803140000,982175,986390,987310,982128
201803140001,987509,989287,992039,985745
201803140002,988408,987991,989975,986177
201803140003,987991,987839,989830,987277
201803140004,987470,988485,988485,986779
201803140005,988485,986000,988585,985449
201803140006,986000,984769,986723,984714
201803140007,984769,986085,986428,984709
201803140008,985787,986237,988296,985747
201803140009,986220,987630,987630,985489
201803140010,987689,986856,987781,986090
201803140011,987156,987030,987230,986413
201803140012,987225,988509,988509,987048
201803140013,988478,989860,989860,988168
201803140014,989860,990779,992038,989758
201803140015,990779,990247,990803,989403
201803140016,990247,992225,992446,990247
201803140017,992154,991375,992154,991117
201803140018,991375,990229,991375,989715
201803140019,990074,988992,990343,988971
201803140020,988992,990713,990713,988992
201803140021,990713,988966,990743,988756
201803140022,988966,988915,989682,987990
201803140023,988893,988872,989801,988603
201803140024,988872,989704,990149,988709
201803140025,989780,989657,990307,989414
201803140026,989657,988744,989763,988744
201803140027,988744,988949,989278,988671
201803140028,988949,992232,992242,988642
201803140029,992232,991021,992232,990400
201803140030,991179,990342,991184,989634
201803140031,990342,989795,990528,989780
201803140032,989825,989314,989825,988544
201803140033,989323,988692,989471,988692
201803140034,988412,987440,988412,985894
201803140035,987607,987699,988933,987180
201803140036,987699,987787,988266,987339
201803140037,987787,989134,989448,987517
201803140038,989000,990112,990325,988016
201803140039,989961,990202,990343,989218
201803140040,990202,990435,990435,989294
201803140041,990437,991982,992118,990436
201803140042,991982,991624,993322,991529
201803140043,991774,991620,992234,991602
201803140044,991620,992137,992137,991113
201803140045,992137,992610,992949,991661
201803140046,992580,997856,997856,992313
201803140047,997403,1002439,1002567,997123
201803140048,1002440,1002210,1003689,1002129
201803140049,1002210,1003391,1004777,1001523
201803140050,1003391,1002568,1003391,1002209
201803140051,1002598,1002497,1002741,1002183
201803140052,1002502,1002364,1003056,1002241
201803140053,1002256,1001116,1002256,1000583
201803140054,1001116,1001736,1001736,999315
201803140055,1001736,1002539,1002539,1000746
201803140056,1002449,1001200,1003286,1000071
201803140057,1001200,1001254,1001486,1000748
201803140058,1001257,1002555,1002872,1000590
201803140059,1002555,999269,1002800,999269
201803140100,999269,999207,1000014,998840
201803140101,999084,1000423,1001328,998812
201803140102,1000423,1000083,1000491,999307
201803140103,1000083,998891,1000198,998876
201803140104,998896,997130,998896,996763
201803140105,997130,998910,1000222,997130
201803140106,998910,998069,998910,997346
201803140107,998069,998745,999085,997664
201803140108,998745,998494,999147,998494
201803140109,998498,998764,998848,998333
201803140110,998997,997605,998997,997165
201803140111,997605,997929,998444,997241
201803140112,997927,996687,998299,996372
201803140113,996687,997530,997560,996440
201803140114,997528,998354,999059,997160
201803140115,998348,997653,998368,997257
201803140116,997653,998421,998421,997480
201803140117,998421,998363,999542,998218
201803140118,998363,997551,998363,997103
201803140119,997551,997258,997891,997243
201803140120,997258,997502,997563,996747
201803140121,997502,998050,998051,997326
201803140122,998050,997483,998050,997451
201803140123,997451,998001,998118,997451
201803140124,998001,997511,998006,996773
201803140125,997511,996869,997758,996478
201803140126,996599,996825,997228,996436
201803140127,996787,996680,996787,996391
201803140128,996712,997918,998289,996712
201803140129,997903,996472,997903,996472
201803140130,996472,997818,997818,996453
201803140131,997818,998070,998089,997007
201803140132,998070,996808,998073,996808
201803140133,996808,997602,997604,996729
201803140134,997590,998677,998749,996982
201803140135,998700,998467,999125,997960
201803140136,998467,997785,998467,997686
201803140137,997785,997229,997792,996852
201803140138,997229,996466,997387,996466
201803140139,996461,996908,997036,995916
201803140140,996907,996407,997036,996302
201803140141,996407,997338,997638,996345
201803140142,997413,997092,997992,997092
201803140143,997092,997025,997330,997025
201803140144,997019,997242,997330,996981
201803140145,997242,998994,999139,997048
201803140146,999196,998535,999809,998533
201803140147,998533,998181,999239,998181
201803140148,998159,997999,998159,997663
201803140149,998373,998880,998885,998373
201803140150,998880,998208,998884,998208
201803140151,998205,995784,998205,995068
201803140152,995784,996344,997027,995784
201803140153,996344,996285,996349,996245
201803140154,996284,996341,996605,996265
201803140155,996324,996736,996968,995936
201803140156,996736,996480,997048,996480
201803140157,996480,996007,996967,996007
201803140158,996007,995403,996353,995403
201803140159,995703,995763,995805,994217
201803140200,995763,996232,996235,995305
201803140201,996237,997456,997951,995815
201803140202,997539,999337,999337,997362
201803140203,999112,999060,1001453,998803
201803140204,999060,999218,999515,998621
201803140205,999213,999114,999223,997816
201803140206,999206,999918,999918,999206
201803140207,999918,998611,999918,998158
201803140208,998596,998503,998957,997861
201803140209,998503,998434,999111,998343
201803140210,998434,998376,999084,997957
201803140211,998451,997487,998451,997257
201803140212,997494,997368,997642,996728
201803140213,997368,998263,998264,997090
201803140214,998270,998282,998529,997989
201803140215,998282,998047,998309,998047
201803140216,998047,997831,998057,997820
201803140217,997704,997028,997706,996964
201803140218,997028,997632,997945,997028
201803140219,997636,996059,997636,996028
201803140220,996435,996715,996715,995625
201803140221,996715,997518,997757,996286
201803140222,997518,997019,997644,996657
201803140223,997019,996324,997287,996039
201803140224,996324,996791,996804,996015
201803140225,996899,996340,996991,996340
201803140226,996339,994212,996416,992662
201803140227,993829,994110,994601,993117
201803140228,994134,993948,994926,993573
201803140229,993948,995271,995310,993446
201803140230,995271,995177,995271,994620
201803140231,995170,996162,996341,995170
201803140232,996162,995777,996162,995370
201803140233,995777,994920,995954,994810
201803140234,994920,994423,995053,994231
201803140235,994448,995426,995746,994376
201803140236,995426,995388,996270,995076
201803140237,995388,994728,995537,994720
201803140238,994928,994663,995018,993812
201803140239,994608,993700,994996,992734
201803140240,993697,994630,994905,993190
201803140241,994630,994768,994894,994359
201803140242,994768,994389,995037,994260
201803140243,994389,994001,994561,993975
201803140244,993976,993889,994842,993849
201803140245,993604,995021,995021,993307
201803140246,995021,994340,995612,994340
201803140247,994340,995273,995377,994116
201803140248,995273,994575,995410,994555
201803140249,994575,994722,995105,994530
201803140250,994713,994601,994713,993449
201803140251,994601,995427,996198,994601
201803140252,995427,995531,996373,995306
201803140253,995531,994897,995731,994897
201803140254,994926,994993,995029,994367
201803140255,995023,996128,996128,995023
201803140256,996126,995046,996254,994766
201803140257,995046,993049,995095,992974
201803140258,993046,993322,993643,992817
201803140259,993340,993022,993504,992977
201803140300,993172,996801,996801,993172
201803140301,996801,996385,996955,995113
201803140302,995344,996076,996538,995255
201803140303,996076,996408,996681,996076
201803140304,996408,996552,996552,996153
201803140305,996550,996500,997184,996497
201803140306,996500,996247,996500,995784
201803140307,996247,996271,996513,995986
201803140308,996261,997842,997842,996016
201803140309,997842,997868,998460,997412
201803140310,997875,997062,997875,996655
201803140311,997062,994321,997062,994321
201803140312,994256,995223,996626,993707
201803140313,995223,995175,995665,995002
201803140314,995175,995926,995926,995025
201803140315,995926,995664,996073,995658
201803140316,995664,995518,995709,995490
201803140317,995518,995689,995909,995402
201803140318,995939,995941,996122,995638
201803140319,995941,998030,998086,995867
201803140320,998030,997050,998030,996511
201803140321,997050,996028,997464,995587
201803140322,996227,996079,996648,995632
201803140323,996079,996250,997057,996002
201803140324,996250,995902,996619,994949
201803140325,995873,995123,996182,995067
201803140326,995093,995645,995749,994937
201803140327,995736,995995,996179,995321
201803140328,995995,995737,996444,995365
201803140329,995737,996051,996410,995613
201803140330,996049,996367,996667,995808
201803140331,996368,996248,996740,996026
201803140332,996218,995753,996243,995343
201803140333,995753,995788,996203,995748
201803140334,995788,996325,996331,995785
201803140335,996325,996690,997118,996186
201803140336,996690,997485,997706,996690
201803140337,997500,996959,997500,996746
201803140338,997036,997140,997439,996734
201803140339,997140,996352,997140,996159
201803140340,996352,996609,996659,995915
201803140341,996609,996288,996923,995759
201803140342,996325,997326,997326,996173
201803140343,997326,996808,997894,996783
201803140344,996870,999449,999449,996526
201803140345,999447,997460,999471,997425
201803140346,997460,998022,998382,997314
201803140347,998024,997154,998100,996490
201803140348,997154,997080,997409,996965
201803140349,997078,997035,997737,996942
201803140350,997035,996356,997246,996333
201803140351,996361,994214,996674,994103
201803140352,994229,995191,995716,994220
201803140353,995319,994135,995587,993746
201803140354,994135,994947,994947,994112
201803140355,994947,995511,995616,994604
201803140356,995482,995572,995576,995317
201803140357,995572,994904,995770,994904
201803140358,994906,995106,995460,994142
201803140359,995106,995568,995568,994716
201803140400,995546,994641,995546,994121
201803140401,994341,987764,994341,986330
201803140402,987764,989355,990062,987440
201803140403,989205,982422,989277,981775
201803140404,981416,983130,984895,980697
201803140405,982800,982274,983723,981674
201803140406,982285,982760,983369,981555
201803140407,982759,981441,982992,980782
201803140408,980990,981830,983510,980988
201803140409,981798,980555,981798,978373
201803140410,980510,981206,982229,980350
201803140411,980658,979850,981172,979582
201803140412,979850,981803,982026,978350
201803140413,981800,981296,982185,981046
201803140414,981342,981753,982319,981296
201803140415,981768,981608,981774,980290
201803140416,981432,980546,981870,980546
201803140417,981005,980996,981655,980343
201803140418,980996,977399,981047,977399
201803140419,977846,980235,980579,977846
201803140420,980235,980327,980427,978962
201803140421,980277,980524,980596,979880
201803140422,980523,981370,981654,980427
201803140423,981368,981144,981598,980762
201803140424,981144,982429,982429,981144
201803140425,982254,982565,983314,981738
201803140426,982587,980829,982994,980596
201803140427,980702,981057,981289,979918
201803140428,980767,981460,981584,980588
201803140429,981463,981816,982420,981281
201803140430,981821,981274,982118,981274
201803140431,981259,980751,981446,979503
201803140432,980751,982086,983253,980460
201803140433,982086,982479,982819,981390
201803140434,982479,980252,982589,980252
201803140435,980252,981261,981535,979955
201803140436,981261,982101,982101,980971
201803140437,982101,980914,982166,980906
201803140438,980761,981029,981413,980761
201803140439,981029,982216,982216,981005
201803140440,982214,981367,982271,980576
201803140441,981367,981757,982113,981236
201803140442,982079,981234,982156,981024
201803140443,980995,981674,982102,980995
201803140444,981804,982739,982776,981317
201803140445,982739,981619,983395,981319
201803140446,981619,981526,982324,981054
201803140447,981526,980730,981716,979883
201803140448,980730,981255,981443,980702
201803140449,981255,979721,981255,979556
201803140450,979721,979244,979873,978918
201803140451,979244,979971,979971,978265
201803140452,979971,979507,980376,979504
201803140453,979507,979886,979888,979386
201803140454,979961,980088,980817,979878
201803140455,980223,980497,980631,979926
201803140456,980497,981054,981269,980462
201803140457,981054,981625,982113,981054
201803140458,981625,980323,981625,979818
201803140459,980323,980738,980842,980192
201803140500,980738,982369,982431,980730
201803140501,982431,982252,982936,981901
201803140502,982252,981519,982291,981519
201803140503,981165,981231,981555,980771
201803140504,981226,980473,981231,980030
201803140505,980473,981774,981790,980318
201803140506,981774,981839,982006,980918
201803140507,981839,982234,982234,981087
201803140508,982234,981427,982304,981244
201803140509,981427,981437,981862,981427
201803140510,981437,981342,981650,981206
201803140511,981342,980961,981345,980722
201803140512,980961,980151,980961,980046
201803140513,980151,980603,980852,979588
201803140514,980588,981614,981626,980588
201803140515,981614,981327,981623,981055
201803140516,981327,981512,981931,980853
201803140517,981557,984187,984187,981275
201803140518,984187,984007,984379,983699
201803140519,984007,983760,984298,983337
201803140520,983757,983431,983790,982301
201803140521,983436,984159,984509,983436
201803140522,984159,984857,984857,983932
201803140523,984841,983969,984841,983150
201803140524,983966,983374,984160,983374
201803140525,983389,983736,984136,983386
201803140526,983750,984245,984245,983633
201803140527,984041,983686,984250,983310
201803140528,983686,983301,984083,983273
201803140529,983299,983648,984123,983299
201803140530,983945,985474,986044,983366
201803140531,985352,984883,985353,984050
201803140532,984883,985025,985327,984264
201803140533,985025,986028,986185,984094
201803140534,986028,985167,986180,984662
201803140535,985167,985333,985333,984970
201803140536,985632,984986,986296,984986
201803140537,984834,984770,985330,984664
201803140538,984782,984411,985315,984051
201803140539,984411,983378,984416,982975
201803140540,983559,984501,984769,983203
201803140541,984501,983820,984733,983481
201803140542,983823,984094,985021,983540
201803140543,984094,984234,984796,983756
201803140544,984234,983332,984269,983010
201803140545,983332,984868,984868,983319
201803140546,984868,984183,985003,984183
201803140547,984183,983689,984399,983689
201803140548,985105,984203,985168,984203
201803140549,984203,984138,984872,983980
201803140550,984138,984179,984361,983594
201803140551,984179,984973,985018,984116
201803140552,984973,986558,986618,984973
201803140553,986557,985493,986563,985445
201803140554,985493,987130,988013,984684
201803140555,987128,985800,987128,985318
201803140556,985857,985488,986055,984970
201803140557,985488,985172,985702,985081
201803140558,985172,985548,986024,985154
201803140559,985592,986085,986207,985160
201803140600,986093,986093,986093,986093
201803140655,985122,985205,985299,984805
201803140656,985029,986709,987000,985029
201803140657,987000,986983,988126,986566
201803140658,986983,988170,988170,986589
201803140659,987984,986943,988540,986943
201803140700,986892,986883,987273,986700
201803140701,986848,986760,987966,986758
201803140702,986760,986743,987400,985728
201803140703,986743,986901,986959,986515
201803140704,986901,985951,986963,985908
201803140705,985951,986273,986476,985895
201803140706,986270,986131,986691,986131
201803140707,986129,985535,986232,984692
201803140708,985552,985128,985656,984508
201803140709,985129,985440,985631,984500
201803140710,985635,986048,986085,985221
201803140711,986048,985163,986048,985163
201803140712,985213,985515,985515,984890
201803140713,985548,985705,985705,985024
201803140714,985705,986137,986439,985303
201803140715,986137,986055,986366,985555
201803140716,986055,986125,986459,985740
201803140717,986238,986372,986990,986204
201803140718,986372,985720,986372,985715
201803140719,985720,986124,986297,985686
201803140720,986109,985895,986256,985895
201803140721,985902,985923,986075,985426
201803140722,985923,985791,985923,985271
201803140723,985791,985911,986210,985568
201803140724,985620,985008,985620,984956
201803140725,985009,984191,985101,984029
201803140726,984190,983862,984198,983512
201803140727,983951,984026,984824,982514
201803140728,984026,984665,984705,983770
201803140729,984665,984501,984853,984439
201803140730,984503,984424,984563,984032
201803140731,984424,983708,984442,983540
201803140732,983708,983649,983801,982811
201803140733,983649,983356,983751,983356
201803140734,983371,983444,983503,982957
201803140735,983444,983585,984061,983321
201803140736,983585,984346,984858,983584
201803140737,984196,984000,984395,984000
201803140738,984000,983511,984250,983511
201803140739,983511,983186,983968,982475
201803140740,983186,984015,984376,982974
201803140741,984015,984420,985319,983993
201803140742,984405,984557,984557,984021
201803140743,984557,983256,984557,983256
201803140744,983339,983806,983809,983339
201803140745,983806,985483,985891,983806
201803140746,985483,984340,985483,984069
201803140747,984342,983508,984388,983508
201803140748,983508,981485,983743,981482
201803140749,981474,983670,983670,981336
201803140750,983660,982069,983689,981912
201803140751,982369,982015,982421,981908
201803140752,982015,982150,983063,981931
201803140753,982150,980198,982160,980198
201803140754,980498,979559,980498,979298
201803140755,979859,974052,980157,973290
